Year,Month,Day,Hour,Minute,All,Optimal
2015,3,27,7,0,0.028248596,0.031324395
2015,3,27,8,0,0.129400607,0.153891186
2015,3,27,9,0,0.312314273,0.356990028
2015,3,27,10,0,0.453612247,0.49450362
2015,3,27,11,0,0.425044445,0.471294642
2015,3,27,12,0,0.528202239,0.563685965
2015,3,27,13,0,0.559953798,0.586605348
2015,3,27,14,0,0.472151301,0.502227303
2015,3,27,15,0,0.413315995,0.44368421
2015,3,27,16,0,0.284658091,0.31355262
2015,3,27,17,0,0.103848931,0.106502495
2015,3,27,18,0,0.017870761,0.016755256
2015,3,27,19,0,0,0
2015,3,27,20,0,0,0
2015,3,27,21,0,0,0
2015,3,27,22,0,0,0
2015,3,27,23,0,0,0
2015,3,28,0,0,0,0
2015,3,28,1,0,0,0
2015,3,28,2,0,0,0
2015,3,28,3,0,0,0
2015,3,28,4,0,0,0
2015,3,28,5,0,0,0
2015,3,28,6,0,0.000269172,0.000458357
2015,3,28,7,0,0.034180193,0.038892676
2015,3,28,8,0,0.129419483,0.142393186
2015,3,28,9,0,0.290441248,0.314883656
2015,3,28,10,0,0.411502034,0.436332108
2015,3,28,11,0,0.410142954,0.432527014
2015,3,28,12,0,0.531116325,0.585296395
2015,3,28,13,0,0.555984378,0.623250925
2015,3,28,14,0,0.536640837,0.574046204
2015,3,28,15,0,0.443605449,0.463871885
2015,3,28,16,0,0.258175228,0.267801881
2015,3,28,17,0,0.112973311,0.10380316
2015,3,28,18,0,0.014638513,0.013856504
2015,3,28,19,0,0,0
2015,3,28,20,0,0,0
2015,3,28,21,0,0,0
2015,3,28,22,0,0,0
2015,3,28,23,0,0,0
2015,3,29,0,0,0,0
2015,3,29,1,0,0,0
2015,3,29,2,0,0,0
2015,3,29,3,0,0,0
2015,3,29,4,0,0,0
2015,3,29,5,0,0,0
2015,3,29,6,0,0.000182294,0.000391352
2015,3,29,7,0,0.030805669,0.037252822
2015,3,29,8,0,0.142237563,0.17375341
2015,3,29,9,0,0.270527825,0.305213749
2015,3,29,10,0,0.44946468,0.535076137
2015,3,29,11,0,0.557950017,0.629395625
2015,3,29,12,0,0.607431229,0.659770241
2015,3,29,13,0,0.599224707,0.658028393
2015,3,29,14,0,0.549836524,0.591469899
2015,3,29,15,0,0.419717302,0.400265461
2015,3,29,16,0,0.297972963,0.291592657
2015,3,29,17,0,0.130085673,0.127496793
2015,3,29,18,0,0.019744069,0.016994274
2015,3,29,19,0,0,0
2015,3,29,20,0,0,0
2015,3,29,21,0,0,0
2015,3,29,22,0,0,0
2015,3,29,23,0,0,0
2015,3,30,0,0,0,0
2015,3,30,1,0,0,0
2015,3,30,2,0,0,0
2015,3,30,3,0,0,0
2015,3,30,4,0,0,0
2015,3,30,5,0,0,0
2015,3,30,6,0,0.000277925,0.000275274
2015,3,30,7,0,0.036799957,0.044189361
2015,3,30,8,0,0.182189118,0.215927775
2015,3,30,9,0,0.265337022,0.296654212
2015,3,30,10,0,0.280733995,0.322428741
2015,3,30,11,0,0.397526738,0.419632161
2015,3,30,12,0,0.461166407,0.484484811
2015,3,30,13,0,0.384558365,0.378962689
2015,3,30,14,0,0.236418739,0.240032999
2015,3,30,15,0,0.230361999,0.236079575
2015,3,30,16,0,0.152996819,0.155257074
2015,3,30,17,0,0.084671021,0.080268965
2015,3,30,18,0,0.014222526,0.015001477
2015,3,30,19,0,0,0
2015,3,30,20,0,0,0
2015,3,30,21,0,0,0
2015,3,30,22,0,0,0
2015,3,30,23,0,0,0
2015,3,31,0,0,0,0
2015,3,31,1,0,0,0
2015,3,31,2,0,0,0
2015,3,31,3,0,0,0
2015,3,31,4,0,0,0
2015,3,31,5,0,0,0
2015,3,31,6,0,0.000123902,0.000354341
2015,3,31,7,0,0.020035239,0.020842506
2015,3,31,8,0,0.074638533,0.076884644
2015,3,31,9,0,0.141229557,0.151111537
2015,3,31,10,0,0.193306541,0.209086107
2015,3,31,11,0,0.288754038,0.296089222
2015,3,31,12,0,0.287459005,0.310990036
2015,3,31,13,0,0.341834802,0.352087582
2015,3,31,14,0,0.234350145,0.256157153
2015,3,31,15,0,0.198667423,0.220496248
2015,3,31,16,0,0.128490468,0.141681794
2015,3,31,17,0,0.069746467,0.070028572
2015,3,31,18,0,0.008905437,0.010798062
2015,3,31,19,0,0,0
2015,3,31,20,0,0,0
2015,3,31,21,0,0,0
2015,3,31,22,0,0,0
2015,3,31,23,0,0,0
2015,4,1,0,0,0,0
2015,4,1,1,0,0,0
2015,4,1,2,0,0,0
2015,4,1,3,0,0,0
2015,4,1,4,0,0,0
2015,4,1,5,0,0,0
2015,4,1,6,0,8.67029E-05,0.000221339
2015,4,1,7,0,0.002961844,0.004307255
2015,4,1,8,0,0.021278849,0.023453048
2015,4,1,9,0,0.061153054,0.067062067
2015,4,1,10,0,0.155054498,0.166131572
2015,4,1,11,0,0.169513669,0.205485993
2015,4,1,12,0,0.19896328,0.219686851
2015,4,1,13,0,0.240686679,0.260990394
2015,4,1,14,0,0.23226139,0.252181275
2015,4,1,15,0,0.192266726,0.207710849
2015,4,1,16,0,0.151682567,0.160888737
2015,4,1,17,0,0.072225405,0.076237636
2015,4,1,18,0,0.011350849,0.011613957
2015,4,1,19,0,0,0
2015,4,1,20,0,0,0
2015,4,1,21,0,0,0
2015,4,1,22,0,0,0
2015,4,1,23,0,0,0
2015,4,2,0,0,0,0
2015,4,2,1,0,0,0
2015,4,2,2,0,0,0
2015,4,2,3,0,0,0
2015,4,2,4,0,0,0
2015,4,2,5,0,0,0
2015,4,2,6,0,0.000127722,0.000343751
2015,4,2,7,0,0.027037786,0.033117842
2015,4,2,8,0,0.126699482,0.127005986
2015,4,2,9,0,0.316785554,0.310701278
2015,4,2,10,0,0.411549951,0.413526344
2015,4,2,11,0,0.439484033,0.449672593
2015,4,2,12,0,0.397798165,0.399446597
2015,4,2,13,0,0.351695482,0.317361285
2015,4,2,14,0,0.404164202,0.436940225
2015,4,2,15,0,0.277304248,0.312171557
2015,4,2,16,0,0.164018831,0.150237876
2015,4,2,17,0,0.060294076,0.063886764
2015,4,2,18,0,0.00669984,0.00797413
2015,4,2,19,0,0,0
2015,4,2,20,0,0,0
2015,4,2,21,0,0,0
2015,4,2,22,0,0,0
2015,4,2,23,0,0,0
2015,4,3,0,0,0,0
2015,4,3,1,0,0,0
2015,4,3,2,0,0,0
2015,4,3,3,0,0,0
2015,4,3,4,0,0,0
2015,4,3,5,0,0,0
2015,4,3,6,0,4.02795E-05,0.000103258
2015,4,3,7,0,0.028356055,0.028907423
2015,4,3,8,0,0.101306082,0.105527568
2015,4,3,9,0,0.189103957,0.187489453
2015,4,3,10,0,0.329683142,0.313947435
2015,4,3,11,0,0.403651616,0.388380969
2015,4,3,12,0,0.486456822,0.50176462
2015,4,3,13,0,0.511354687,0.533918654
2015,4,3,14,0,0.44109147,0.45243863
2015,4,3,15,0,0.336735967,0.357991702
2015,4,3,16,0,0.181254391,0.188303598
2015,4,3,17,0,0.083374718,0.076568152
2015,4,3,18,0,0.006433377,0.006393768
2015,4,3,19,0,0,0
2015,4,3,20,0,0,0
2015,4,3,21,0,0,0
2015,4,3,22,0,0,0
2015,4,3,23,0,0,0
2015,4,4,0,0,0,0
2015,4,4,1,0,0,0
2015,4,4,2,0,0,0
2015,4,4,3,0,0,0
2015,4,4,4,0,0,0
2015,4,4,5,0,0,0
2015,4,4,6,0,0.000631727,0.000513002
2015,4,4,7,0,0.030725767,0.028624227
2015,4,4,8,0,0.095695717,0.088972499
2015,4,4,9,0,0.182032535,0.157508215
2015,4,4,10,0,0.248374252,0.209876068
2015,4,4,11,0,0.369934033,0.321959449
2015,4,4,12,0,0.43884675,0.423158316
2015,4,4,13,0,0.44019447,0.416533069
2015,4,4,14,0,0.356167939,0.330960287
2015,4,4,15,0,0.312136543,0.309855946
2015,4,4,16,0,0.180033022,0.185246765
2015,4,4,17,0,0.049864591,0.053466752
2015,4,4,18,0,0.005387533,0.006340015
2015,4,4,19,0,0,0
2015,4,4,20,0,0,0
2015,4,4,21,0,0,0
2015,4,4,22,0,0,0
2015,4,4,23,0,0,0
2015,4,5,0,0,0,0
2015,4,5,1,0,0,0
2015,4,5,2,0,0,0
2015,4,5,3,0,0,0
2015,4,5,4,0,0,0
2015,4,5,5,0,0,0
2015,4,5,6,0,0.000419197,0.000673381
2015,4,5,7,0,0.020300336,0.029481755
2015,4,5,8,0,0.080401262,0.107939902
2015,4,5,9,0,0.203679506,0.248122889
2015,4,5,10,0,0.364333867,0.425805467
2015,4,5,11,0,0.553572711,0.591893629
2015,4,5,12,0,0.552033268,0.578265576
2015,4,5,13,0,0.535393479,0.572768354
2015,4,5,14,0,0.474689597,0.478337555
2015,4,5,15,0,0.406375302,0.350889516
2015,4,5,16,0,0.286944568,0.265960342
2015,4,5,17,0,0.112921893,0.09699292
2015,4,5,18,0,0.008811068,0.007704454
2015,4,5,19,0,0,0
2015,4,5,20,0,0,0
2015,4,5,21,0,0,0
2015,4,5,22,0,0,0
2015,4,5,23,0,0,0
2015,4,6,0,0,0,0
2015,4,6,1,0,0,0
2015,4,6,2,0,0,0
2015,4,6,3,0,0,0
2015,4,6,4,0,0,0
2015,4,6,5,0,0,0
2015,4,6,6,0,6.15751E-05,3.55414E-06
2015,4,6,7,0,0.047245165,0.053471376
2015,4,6,8,0,0.211508887,0.245277542
2015,4,6,9,0,0.401964485,0.464198198
2015,4,6,10,0,0.551528644,0.631440105
2015,4,6,11,0,0.605335327,0.674450681
2015,4,6,12,0,0.66332084,0.744641746
2015,4,6,13,0,0.656073746,0.724661718
2015,4,6,14,0,0.608670101,0.683255333
2015,4,6,15,0,0.488581017,0.54669077
2015,4,6,16,0,0.308562365,0.348873415
2015,4,6,17,0,0.119295474,0.119265232
2015,4,6,18,0,0.011791664,0.010727162
2015,4,6,19,0,0,0
2015,4,6,20,0,0,0
2015,4,6,21,0,0,0
2015,4,6,22,0,0,0
2015,4,6,23,0,0,0
2015,4,7,0,0,0,0
2015,4,7,1,0,0,0
2015,4,7,2,0,0,0
2015,4,7,3,0,0,0
2015,4,7,4,0,0,0
2015,4,7,5,0,0,0
2015,4,7,6,0,2.17795E-05,0
2015,4,7,7,0,0.06345313,0.061509327
2015,4,7,8,0,0.194821473,0.212092953
2015,4,7,9,0,0.376229113,0.41598441
2015,4,7,10,0,0.413118601,0.444365191
2015,4,7,11,0,0.366280374,0.372389339
2015,4,7,12,0,0.232621593,0.248147348
2015,4,7,13,0,0.247648779,0.242349209
2015,4,7,14,0,0.337589233,0.327724927
2015,4,7,15,0,0.401609945,0.427876952
2015,4,7,16,0,0.273012825,0.289807754
2015,4,7,17,0,0.100965343,0.098497571
2015,4,7,18,0,0.014494979,0.013064101
2015,4,7,19,0,0,0
2015,4,7,20,0,0,0
2015,4,7,21,0,0,0
2015,4,7,22,0,0,0
2015,4,7,23,0,0,0
2015,4,8,0,0,0,0
2015,4,8,1,0,0,0
2015,4,8,2,0,0,0
2015,4,8,3,0,0,0
2015,4,8,4,0,0,0
2015,4,8,5,0,0,0
2015,4,8,6,0,0,0
2015,4,8,7,0,0.037519906,0.042400113
2015,4,8,8,0,0.235663998,0.26683286
2015,4,8,9,0,0.459012506,0.506030057
2015,4,8,10,0,0.612229586,0.660073904
2015,4,8,11,0,0.651140383,0.68431684
2015,4,8,12,0,0.693550269,0.732631027
2015,4,8,13,0,0.691848532,0.728819879
2015,4,8,14,0,0.63804623,0.681068242
2015,4,8,15,0,0.51662556,0.544383654
2015,4,8,16,0,0.324693155,0.344858458
2015,4,8,17,0,0.117882583,0.108790203
2015,4,8,18,0,0.01083358,0.007903394
2015,4,8,19,0,0,0
2015,4,8,20,0,0,0
2015,4,8,21,0,0,0
2015,4,8,22,0,0,0
2015,4,8,23,0,0,0
2015,4,9,0,0,0,0
2015,4,9,1,0,0,0
2015,4,9,2,0,0,0
2015,4,9,3,0,0,0
2015,4,9,4,0,0,0
2015,4,9,5,0,0,0
2015,4,9,6,0,0,0
2015,4,9,7,0,0.053569171,0.055286778
2015,4,9,8,0,0.226485265,0.25423133
2015,4,9,9,0,0.417000282,0.470390881
2015,4,9,10,0,0.572932222,0.638800531
2015,4,9,11,0,0.657095228,0.715382327
2015,4,9,12,0,0.6799375,0.744826381
2015,4,9,13,0,0.667880241,0.738695107
2015,4,9,14,0,0.605143926,0.681708718
2015,4,9,15,0,0.471381389,0.52870105
2015,4,9,16,0,0.297009909,0.343663187
2015,4,9,17,0,0.106558682,0.106245843
2015,4,9,18,0,0.010410225,0.009175616
2015,4,9,19,0,0,0
2015,4,9,20,0,0,0
2015,4,9,21,0,0,0
2015,4,9,22,0,0,0
2015,4,9,23,0,0,0
2015,4,10,0,0,0,0
2015,4,10,1,0,0,0
2015,4,10,2,0,0,0
2015,4,10,3,0,0,0
2015,4,10,4,0,0,0
2015,4,10,5,0,0,0
2015,4,10,6,0,0,0
2015,4,10,7,0,0.039739833,0.041038528
2015,4,10,8,0,0.208848418,0.228143759
2015,4,10,9,0,0.41199029,0.437611213
2015,4,10,10,0,0.578700051,0.618442807
2015,4,10,11,0,0.658697706,0.695805898
2015,4,10,12,0,0.685507359,0.719625126
2015,4,10,13,0,0.669353435,0.699428664
2015,4,10,14,0,0.563358216,0.591940167
2015,4,10,15,0,0.354387159,0.378962683
2015,4,10,16,0,0.212481111,0.244284398
2015,4,10,17,0,0.077401954,0.081760861
2015,4,10,18,0,0.005465926,0.006106436
2015,4,10,19,0,0,0
2015,4,10,20,0,0,0
2015,4,10,21,0,0,0
2015,4,10,22,0,0,0
2015,4,10,23,0,0,0
2015,4,11,0,0,0,0
2015,4,11,1,0,0,0
2015,4,11,2,0,0,0
2015,4,11,3,0,0,0
2015,4,11,4,0,0,0
2015,4,11,5,0,0,0
2015,4,11,6,0,0,0
2015,4,11,7,0,0.026193148,0.028942116
2015,4,11,8,0,0.140143913,0.151325872
2015,4,11,9,0,0.277876002,0.259684727
2015,4,11,10,0,0.397227379,0.407444875
2015,4,11,11,0,0.514715983,0.517347073
2015,4,11,12,0,0.549930253,0.541255499
2015,4,11,13,0,0.482690745,0.511536682
2015,4,11,14,0,0.396098176,0.403234088
2015,4,11,15,0,0.337947024,0.326266986
2015,4,11,16,0,0.211918151,0.235866078
2015,4,11,17,0,0.088478302,0.083942927
2015,4,11,18,0,0.007618232,0.006533671
2015,4,11,19,0,0,0
2015,4,11,20,0,0,0
2015,4,11,21,0,0,0
2015,4,11,22,0,0,0
2015,4,11,23,0,0,0
2015,4,12,0,0,0,0
2015,4,12,1,0,0,0
2015,4,12,2,0,0,0
2015,4,12,3,0,0,0
2015,4,12,4,0,0,0
2015,4,12,5,0,0,0
2015,4,12,6,0,0,0
2015,4,12,7,0,0.038252826,0.044602806
2015,4,12,8,0,0.209654212,0.24195456
2015,4,12,9,0,0.400703171,0.437375526
2015,4,12,10,0,0.557663739,0.60187334
2015,4,12,11,0,0.609715099,0.660836879
2015,4,12,12,0,0.629201152,0.668115003
2015,4,12,13,0,0.563452335,0.587462283
2015,4,12,14,0,0.480114142,0.502769343
2015,4,12,15,0,0.413444528,0.426299944
2015,4,12,16,0,0.211268265,0.207655615
2015,4,12,17,0,0.077179265,0.069755339
2015,4,12,18,0,0.009975646,0.01030661
2015,4,12,19,0,0,0
2015,4,12,20,0,0,0
2015,4,12,21,0,0,0
2015,4,12,22,0,0,0
2015,4,12,23,0,0,0
2015,4,13,0,0,0,0
2015,4,13,1,0,0,0
2015,4,13,2,0,0,0
2015,4,13,3,0,0,0
2015,4,13,4,0,0,0
2015,4,13,5,0,0,0
2015,4,13,6,0,0,0
2015,4,13,7,0,0.028457545,0.034105718
2015,4,13,8,0,0.172671303,0.1991651
2015,4,13,9,0,0.298079352,0.293534243
2015,4,13,10,0,0.411470881,0.437871782
2015,4,13,11,0,0.547267251,0.560786632
2015,4,13,12,0,0.493856352,0.511518285
2015,4,13,13,0,0.544381971,0.564224502
2015,4,13,14,0,0.44613126,0.42368872
2015,4,13,15,0,0.381308489,0.375626386
2015,4,13,16,0,0.258363887,0.260468071
2015,4,13,17,0,0.088229849,0.084784319
2015,4,13,18,0,0.00577363,0.005974285
2015,4,13,19,0,0,0
2015,4,13,20,0,0,0
2015,4,13,21,0,0,0
2015,4,13,22,0,0,0
2015,4,13,23,0,0,0
2015,4,14,0,0,0,0
2015,4,14,1,0,0,0
2015,4,14,2,0,0,0
2015,4,14,3,0,0,0
2015,4,14,4,0,0,0
2015,4,14,5,0,0,0
2015,4,14,6,0,0,0
2015,4,14,7,0,0.041454919,0.051581248
2015,4,14,8,0,0.207045256,0.239898502
2015,4,14,9,0,0.398758095,0.450963597
2015,4,14,10,0,0.520330783,0.581002279
2015,4,14,11,0,0.503546406,0.554202853
2015,4,14,12,0,0.547536248,0.577398689
2015,4,14,13,0,0.515470894,0.543971376
2015,4,14,14,0,0.426303433,0.479687857
2015,4,14,15,0,0.338284551,0.361157954
2015,4,14,16,0,0.201264005,0.222810454
2015,4,14,17,0,0.069249559,0.071899605
2015,4,14,18,0,0.004845188,0.004975068
2015,4,14,19,0,0,0
2015,4,14,20,0,0,0
2015,4,14,21,0,0,0
2015,4,14,22,0,0,0
2015,4,14,23,0,0,0
2015,4,15,0,0,0,0
2015,4,15,1,0,0,0
2015,4,15,2,0,0,0
2015,4,15,3,0,0,0
2015,4,15,4,0,0,0
2015,4,15,5,0,0,0
2015,4,15,6,0,0,0
2015,4,15,7,0,0.035022528,0.046828641
2015,4,15,8,0,0.198029985,0.238356267
2015,4,15,9,0,0.317614888,0.385969068
2015,4,15,10,0,0.381359638,0.440769854
2015,4,15,11,0,0.430507395,0.443267982
2015,4,15,12,0,0.425217665,0.438210928
2015,4,15,13,0,0.442630217,0.456976197
2015,4,15,14,0,0.402771838,0.391045697
2015,4,15,15,0,0.374176293,0.379402374
2015,4,15,16,0,0.211979101,0.207036949
2015,4,15,17,0,0.073072756,0.069614017
2015,4,15,18,0,0.007070857,0.00669437
2015,4,15,19,0,0,0
2015,4,15,20,0,0,0
2015,4,15,21,0,0,0
2015,4,15,22,0,0,0
2015,4,15,23,0,0,0
2015,4,16,0,0,0,0
2015,4,16,1,0,0,0
2015,4,16,2,0,0,0
2015,4,16,3,0,0,0
2015,4,16,4,0,0,0
2015,4,16,5,0,0,0
2015,4,16,6,0,0,0
2015,4,16,7,0,0.039088355,0.05157489
2015,4,16,8,0,0.20308192,0.247144047
2015,4,16,9,0,0.38972412,0.45164257
2015,4,16,10,0,0.506005289,0.579965867
2015,4,16,11,0,0.596241664,0.679863055
2015,4,16,12,0,0.632734115,0.696538689
2015,4,16,13,0,0.62015703,0.691035991
2015,4,16,14,0,0.576596914,0.654202121
2015,4,16,15,0,0.45575799,0.514957109
2015,4,16,16,0,0.259597453,0.294379568
2015,4,16,17,0,0.079397884,0.074169482
2015,4,16,18,0,0.004786499,0.004306926
2015,4,16,19,0,0,0
2015,4,16,20,0,0,0
2015,4,16,21,0,0,0
2015,4,16,22,0,0,0
2015,4,16,23,0,0,0
2015,4,17,0,0,0,0
2015,4,17,1,0,0,0
2015,4,17,2,0,0,0
2015,4,17,3,0,0,0
2015,4,17,4,0,0,0
2015,4,17,5,0,0,0
2015,4,17,6,0,0,0
2015,4,17,7,0,0.03732748,0.051157872
2015,4,17,8,0,0.191596337,0.237289813
2015,4,17,9,0,0.377830992,0.437867598
2015,4,17,10,0,0.52136313,0.591319214
2015,4,17,11,0,0.505463877,0.551681791
2015,4,17,12,0,0.531224567,0.556517068
2015,4,17,13,0,0.532397616,0.610025372
2015,4,17,14,0,0.514844684,0.60087478
2015,4,17,15,0,0.401948762,0.465113955
2015,4,17,16,0,0.220204243,0.250423993
2015,4,17,17,0,0.067662448,0.063631357
2015,4,17,18,0,0.003128539,0.00312742
2015,4,17,19,0,0,0
2015,4,17,20,0,0,0
2015,4,17,21,0,0,0
2015,4,17,22,0,0,0
2015,4,17,23,0,0,0
2015,4,18,0,0,0,0
2015,4,18,1,0,0,0
2015,4,18,2,0,0,0
2015,4,18,3,0,0,0
2015,4,18,4,0,0,0
2015,4,18,5,0,0,0
2015,4,18,6,0,0,0
2015,4,18,7,0,0.026550041,0.042203172
2015,4,18,8,0,0.158119981,0.209768815
2015,4,18,9,0,0.361909841,0.416089846
2015,4,18,10,0,0.496902567,0.531420176
2015,4,18,11,0,0.517249797,0.531284403
2015,4,18,12,0,0.526909681,0.504801999
2015,4,18,13,0,0.516491977,0.492604016
2015,4,18,14,0,0.490720408,0.466812795
2015,4,18,15,0,0.36571306,0.343356528
2015,4,18,16,0,0.177335348,0.169986309
2015,4,18,17,0,0.075053695,0.066223271
2015,4,18,18,0,0.002143332,0.002011986
2015,4,18,19,0,0,0
2015,4,18,20,0,0,0
2015,4,18,21,0,0,0
2015,4,18,22,0,0,0
2015,4,18,23,0,0,0
2015,4,19,0,0,0,0
2015,4,19,1,0,0,0
2015,4,19,2,0,0,0
2015,4,19,3,0,0,0
2015,4,19,4,0,0,0
2015,4,19,5,0,0,0
2015,4,19,6,0,0,0
2015,4,19,7,0,0.034553358,0.038192966
2015,4,19,8,0,0.127787217,0.14084486
2015,4,19,9,0,0.242300382,0.263493442
2015,4,19,10,0,0.412201856,0.442458335
2015,4,19,11,0,0.528201013,0.564160205
2015,4,19,12,0,0.454727582,0.465600069
2015,4,19,13,0,0.405498157,0.414537722
2015,4,19,14,0,0.352696734,0.368074448
2015,4,19,15,0,0.277928704,0.287692217
2015,4,19,16,0,0.106267805,0.10557469
2015,4,19,17,0,0.016539853,0.01666711
2015,4,19,18,0,0.000446576,0.000273391
2015,4,19,19,0,0,0
2015,4,19,20,0,0,0
2015,4,19,21,0,0,0
2015,4,19,22,0,0,0
2015,4,19,23,0,0,0
2015,4,20,0,0,0,0
2015,4,20,1,0,0,0
2015,4,20,2,0,0,0
2015,4,20,3,0,0,0
2015,4,20,4,0,0,0
2015,4,20,5,0,0,0
2015,4,20,6,0,0,0
2015,4,20,7,0,0.001805974,0.001027415
2015,4,20,8,0,0.018241451,0.018518958
2015,4,20,9,0,0.081711164,0.081032503
2015,4,20,10,0,0.126865333,0.123747032
2015,4,20,11,0,0.090871353,0.095961002
2015,4,20,12,0,0.129864027,0.137507515
2015,4,20,13,0,0.107389696,0.117572015
2015,4,20,14,0,0.072375588,0.077030124
2015,4,20,15,0,0.048218336,0.050416323
2015,4,20,16,0,0.022144878,0.022761609
2015,4,20,17,0,0.008995946,0.00987496
2015,4,20,18,0,0.000166163,3.56243E-05
2015,4,20,19,0,0,0
2015,4,20,20,0,0,0
2015,4,20,21,0,0,0
2015,4,20,22,0,0,0
2015,4,20,23,0,0,0
2015,4,21,0,0,0,0
2015,4,21,1,0,0,0
2015,4,21,2,0,0,0
2015,4,21,3,0,0,0
2015,4,21,4,0,0,0
2015,4,21,5,0,0,0
2015,4,21,6,0,0,0
2015,4,21,7,0,0.016930044,0.024931842
2015,4,21,8,0,0.179704718,0.245431716
2015,4,21,9,0,0.360771625,0.436407146
2015,4,21,10,0,0.465311735,0.536869498
2015,4,21,11,0,0.56642211,0.628286077
2015,4,21,12,0,0.511685159,0.548905557
2015,4,21,13,0,0.445357661,0.488755756
2015,4,21,14,0,0.524337883,0.559259454
2015,4,21,15,0,0.463351739,0.500533335
2015,4,21,16,0,0.258976375,0.29382425
2015,4,21,17,0,0.075792275,0.071222595
2015,4,21,18,0,0.002619725,0.001757649
2015,4,21,19,0,0,0
2015,4,21,20,0,0,0
2015,4,21,21,0,0,0
2015,4,21,22,0,0,0
2015,4,21,23,0,0,0
2015,4,22,0,0,0,0
2015,4,22,1,0,0,0
2015,4,22,2,0,0,0
2015,4,22,3,0,0,0
2015,4,22,4,0,0,0
2015,4,22,5,0,0,0
2015,4,22,6,0,0,0
2015,4,22,7,0,0.036426827,0.049115678
2015,4,22,8,0,0.217295417,0.25753655
2015,4,22,9,0,0.418752284,0.480377917
2015,4,22,10,0,0.581821202,0.647322691
2015,4,22,11,0,0.658991563,0.720865381
2015,4,22,12,0,0.688054828,0.750654382
2015,4,22,13,0,0.668009885,0.722276516
2015,4,22,14,0,0.587238733,0.605081864
2015,4,22,15,0,0.446768137,0.466848313
2015,4,22,16,0,0.244992744,0.261236697
2015,4,22,17,0,0.069504587,0.060020721
2015,4,22,18,0,0.00278376,0.002366796
2015,4,22,19,0,0,0
2015,4,22,20,0,0,0
2015,4,22,21,0,0,0
2015,4,22,22,0,0,0
2015,4,22,23,0,0,0
2015,4,23,0,0,0,0
2015,4,23,1,0,0,0
2015,4,23,2,0,0,0
2015,4,23,3,0,0,0
2015,4,23,4,0,0,0
2015,4,23,5,0,0,0
2015,4,23,6,0,0,0
2015,4,23,7,0,0.033342801,0.046257138
2015,4,23,8,0,0.205575478,0.249103398
2015,4,23,9,0,0.394188667,0.461989801
2015,4,23,10,0,0.536912322,0.602662694
2015,4,23,11,0,0.592977628,0.636882491
2015,4,23,12,0,0.587167843,0.634319047
2015,4,23,13,0,0.533018599,0.583109114
2015,4,23,14,0,0.504203595,0.581381885
2015,4,23,15,0,0.378394728,0.44638285
2015,4,23,16,0,0.224966943,0.257107926
2015,4,23,17,0,0.066946527,0.060717808
2015,4,23,18,0,0.002279983,0.001850225
2015,4,23,19,0,0,0
2015,4,23,20,0,0,0
2015,4,23,21,0,0,0
2015,4,23,22,0,0,0
2015,4,23,23,0,0,0
2015,4,24,0,0,0,0
2015,4,24,1,0,0,0
2015,4,24,2,0,0,0
2015,4,24,3,0,0,0
2015,4,24,4,0,0,0
2015,4,24,5,0,0,0
2015,4,24,6,0,0,0
2015,4,24,7,0,0.021766928,0.02328283
2015,4,24,8,0,0.109306882,0.119435359
2015,4,24,9,0,0.165326724,0.175642593
2015,4,24,10,0,0.376429478,0.401935276
2015,4,24,11,0,0.526578242,0.565071933
2015,4,24,12,0,0.652902157,0.707287308
2015,4,24,13,0,0.642619521,0.704432179
2015,4,24,14,0,0.5662846,0.622860949
2015,4,24,15,0,0.424978117,0.478206983
2015,4,24,16,0,0.229104739,0.268495742
2015,4,24,17,0,0.06280289,0.062962861
2015,4,24,18,0,0.002062573,0.001683258
2015,4,24,19,0,0,0
2015,4,24,20,0,0,0
2015,4,24,21,0,0,0
2015,4,24,22,0,0,0
2015,4,24,23,0,0,0
2015,4,25,0,0,0,0
2015,4,25,1,0,0,0
2015,4,25,2,0,0,0
2015,4,25,3,0,0,0
2015,4,25,4,0,0,0
2015,4,25,5,0,0,0
2015,4,25,6,0,0,0
2015,4,25,7,0,0.031552139,0.045472564
2015,4,25,8,0,0.201969736,0.245566178
2015,4,25,9,0,0.385958869,0.442645293
2015,4,25,10,0,0.5343101,0.597370933
2015,4,25,11,0,0.609240908,0.621872194
2015,4,25,12,0,0.628636615,0.631275514
2015,4,25,13,0,0.564268868,0.559414407
2015,4,25,14,0,0.52139689,0.531790918
2015,4,25,15,0,0.406700061,0.423783603
2015,4,25,16,0,0.222663547,0.236890343
2015,4,25,17,0,0.061273462,0.049794054
2015,4,25,18,0,0.001469536,0.001439715
2015,4,25,19,0,0,0
2015,4,25,20,0,0,0
2015,4,25,21,0,0,0
2015,4,25,22,0,0,0
2015,4,25,23,0,0,0
2015,4,26,0,0,0,0
2015,4,26,1,0,0,0
2015,4,26,2,0,0,0
2015,4,26,3,0,0,0
2015,4,26,4,0,0,0
2015,4,26,5,0,0,0
2015,4,26,6,0,0,0
2015,4,26,7,0,0.032161047,0.041976506
2015,4,26,8,0,0.209082158,0.249916352
2015,4,26,9,0,0.406044027,0.465314318
2015,4,26,10,0,0.57358412,0.63402414
2015,4,26,11,0,0.661279269,0.718998835
2015,4,26,12,0,0.698534607,0.770663777
2015,4,26,13,0,0.673387589,0.722373993
2015,4,26,14,0,0.60357052,0.666042186
