Year,Month,Day,Hour,Minute,All,Optimal,Price
2015,4,19,0,30,0,0,27.96
2015,4,19,1,0,0,0,27.6
2015,4,19,1,30,0,0,26.09
2015,4,19,2,0,0,0,23.99
2015,4,19,2,30,0,0,23.51
2015,4,19,3,0,0,0,21.79
2015,4,19,3,30,0,0,22.28
2015,4,19,4,0,0,0,21.25
2015,4,19,4,30,0,0,24.02
2015,4,19,5,0,0,0,24.99
2015,4,19,5,30,0,0,23.28
2015,4,19,6,0,0,0,23.6
2015,4,19,6,30,0.00863834,0.009548242,24.36
2015,4,19,7,0,0.017276679,0.019096483,24.42
2015,4,19,7,30,0.040585144,0.044759456,26.93
2015,4,19,8,0,0.063893609,0.07042243,32.09
2015,4,19,8,30,0.0925219,0.101084576,30.85
2015,4,19,9,0,0.121150191,0.131746721,31.12
2015,4,19,9,30,0.16362556,0.176487944,30.89
2015,4,19,10,0,0.206100928,0.221229168,30.09
2015,4,19,10,30,0.235100717,0.251654635,31.07
2015,4,19,11,0,0.264100507,0.282080103,31.34
2015,4,19,11,30,0.245732149,0.257440069,28.22
2015,4,19,12,0,0.227363791,0.232800035,28.2
2015,4,19,12,30,0.215056435,0.220034448,28.51
2015,4,19,13,0,0.202749079,0.207268861,28.26
2015,4,19,13,30,0.189548723,0.195653042,28.14
2015,4,19,14,0,0.176348367,0.184037224,28.08
2015,4,19,14,30,0.15765636,0.163941666,28.14
2015,4,19,15,0,0.138964352,0.143846109,29.78
2015,4,19,15,30,0.096049127,0.098316727,35.22
2015,4,19,16,0,0.053133903,0.052787345,33.75
2015,4,19,16,30,0.030701915,0.03056045,32.58
2015,4,19,17,0,0.008269927,0.008333555,29.11
2015,4,19,17,30,0.004246607,0.004235125,31.97
2015,4,19,18,0,0.000223288,0.000136696,40.85
2015,4,19,18,30,0.000111644,6.83E-05,44.78
2015,4,19,19,0,0,0,43.02
2015,4,19,19,30,0,0,36.3
2015,4,19,20,0,0,0,39.08
2015,4,19,20,30,0,0,37.89
2015,4,19,21,0,0,0,34.6
2015,4,19,21,30,0,0,32.83
2015,4,19,22,0,0,0,30.64
2015,4,19,22,30,0,0,34.01
2015,4,19,23,0,0,0,29.46
2015,4,19,23,30,0,0,32.81
2015,4,20,0,0,0,0,31.17
2015,4,20,0,30,0,0,27.61
2015,4,20,1,0,0,0,24.62
2015,4,20,1,30,0,0,26.61
2015,4,20,2,0,0,0,26.23
2015,4,20,2,30,0,0,24.72
2015,4,20,3,0,0,0,23.36
2015,4,20,3,30,0,0,24.89
2015,4,20,4,0,0,0,22.87
2015,4,20,4,30,0,0,24.51
2015,4,20,5,0,0,0,25.83
2015,4,20,5,30,0,0,26.48
2015,4,20,6,0,0,0,30.3
2015,4,20,6,30,0.000451494,0.000256854,38.86
2015,4,20,7,0,0.000902987,0.000513708,37.81
2015,4,20,7,30,0.005011856,0.004886593,34.36
2015,4,20,8,0,0.009120726,0.009259479,38.41
2015,4,20,8,30,0.024988154,0.024887865,48.47
2015,4,20,9,0,0.040855582,0.040516252,43.5
2015,4,20,9,30,0.052144124,0.051194884,44.27
2015,4,20,10,0,0.063432667,0.061873516,37.65
2015,4,20,10,30,0.054434172,0.054927009,39.09
2015,4,20,11,0,0.045435677,0.047980501,38.48
2015,4,20,11,30,0.055183845,0.058367129,35.44
2015,4,20,12,0,0.064932014,0.068753758,38.67
2015,4,20,12,30,0.059313431,0.063769883,35.49
2015,4,20,13,0,0.053694848,0.058786008,35.14
2015,4,20,13,30,0.044941321,0.048650535,37.09
2015,4,20,14,0,0.036187794,0.038515062,37.2
2015,4,20,14,30,0.030148481,0.031861612,35.51
2015,4,20,15,0,0.024109168,0.025208162,36.65
2015,4,20,15,30,0.017590804,0.018294483,35.73
2015,4,20,16,0,0.011072439,0.011380805,35.21
2015,4,20,16,30,0.007785206,0.008159142,35.24
2015,4,20,17,0,0.004497973,0.00493748,37.34
2015,4,20,17,30,0.002290527,0.002477646,40.91
2015,4,20,18,0,8.31E-05,1.78E-05,48.97
2015,4,20,18,30,4.15E-05,8.91E-06,46.83
2015,4,20,19,0,0,0,40.7
2015,4,20,19,30,0,0,37.45
2015,4,20,20,0,0,0,34.9
2015,4,20,20,30,0,0,32.88
2015,4,20,21,0,0,0,31.69
2015,4,20,21,30,0,0,29.73
2015,4,20,22,0,0,0,26.8
2015,4,20,22,30,0,0,30.38
2015,4,20,23,0,0,0,28.46
2015,4,20,23,30,0,0,35.79
2015,4,21,0,0,0,0,31.13
2015,4,21,0,30,0,0,27.91
2015,4,21,1,0,0,0,27.39
2015,4,21,1,30,0,0,26.11
2015,4,21,2,0,0,0,23.51
2015,4,21,2,30,0,0,20.27
2015,4,21,3,0,0,0,19.11
2015,4,21,3,30,0,0,18.77
2015,4,21,4,0,0,0,18.96
2015,4,21,4,30,0,0,18.96
2015,4,21,5,0,0,0,20.61
2015,4,21,5,30,0,0,22.17
2015,4,21,6,0,0,0,20.94
2015,4,21,6,30,0.004232511,0.006232961,27.53
2015,4,21,7,0,0.008465022,0.012465921,33.45
2015,4,21,7,30,0.049158691,0.06759089,34.94
2015,4,21,8,0,0.089852359,0.122715858,38.79
2015,4,21,8,30,0.135119086,0.170459716,40.78
2015,4,21,9,0,0.180385813,0.218203573,40.15
2015,4,21,9,30,0.20652084,0.243319161,40.03
2015,4,21,10,0,0.232655868,0.268434749,34.81
2015,4,21,10,30,0.257933461,0.291288894,34.5
2015,4,21,11,0,0.283211055,0.314143039,32.86
2015,4,21,11,30,0.269526817,0.294297909,31.44
2015,4,21,12,0,0.25584258,0.274452779,30.97
2015,4,21,12,30,0.239260705,0.259415328,35.91
2015,4,21,13,0,0.222678831,0.244377878,44.5
2015,4,21,13,30,0.242423886,0.262003803,43.36
2015,4,21,14,0,0.262168942,0.279629727,37.82
2015,4,21,14,30,0.246922406,0.264948197,35.01
2015,4,21,15,0,0.23167587,0.250266668,31.67
2015,4,21,15,30,0.180582029,0.198589396,34.26
2015,4,21,16,0,0.129488188,0.146912125,34.73
2015,4,21,16,30,0.083692163,0.091261711,37.74
2015,4,21,17,0,0.037896138,0.035611298,37.01
2015,4,21,17,30,0.019603,0.018245061,41.4
2015,4,21,18,0,0.001309863,0.000878825,43.57
2015,4,21,18,30,0.000654931,0.000439412,41.37
2015,4,21,19,0,0,0,39.47
2015,4,21,19,30,0,0,38.01
2015,4,21,20,0,0,0,40.02
2015,4,21,20,30,0,0,41.97
2015,4,21,21,0,0,0,30.66
2015,4,21,21,30,0,0,29.15
2015,4,21,22,0,0,0,27.69
2015,4,21,22,30,0,0,28.17
2015,4,21,23,0,0,0,26.85
2015,4,21,23,30,0,0,26.95
2015,4,22,0,0,0,0,26.3
2015,4,22,0,30,0,0,25.52
2015,4,22,1,0,0,0,25.01
2015,4,22,1,30,0,0,22.7
2015,4,22,2,0,0,0,18.97
2015,4,22,2,30,0,0,18.83
2015,4,22,3,0,0,0,18.7
2015,4,22,3,30,0,0,17.57
2015,4,22,4,0,0,0,17.6
2015,4,22,4,30,0,0,18.97
2015,4,22,5,0,0,0,19.06
2015,4,22,5,30,0,0,24.85
2015,4,22,6,0,0,0,28.24
2015,4,22,6,30,0.009106707,0.01227892,37.58
2015,4,22,7,0,0.018213414,0.024557839,45
2015,4,22,7,30,0.063430561,0.076663057,44.85
2015,4,22,8,0,0.108647709,0.128768275,48.7
2015,4,22,8,30,0.159011925,0.184478617,43.13
2015,4,22,9,0,0.209376142,0.240188959,37.96
2015,4,22,9,30,0.250143372,0.281925152,37.35
2015,4,22,10,0,0.290910601,0.323661346,35.02
2015,4,22,10,30,0.310203191,0.342047018,39.31
2015,4,22,11,0,0.329495782,0.360432691,35.78
2015,4,22,11,30,0.336761598,0.367879941,35.13
2015,4,22,12,0,0.344027414,0.375327191,34.06
2015,4,22,12,30,0.339016178,0.368232725,35.35
2015,4,22,13,0,0.334004943,0.361138258,36.33
2015,4,22,13,30,0.313812155,0.331839595,34.83
2015,4,22,14,0,0.293619367,0.302540932,35.25
2015,4,22,14,30,0.258501718,0.267982544,33.83
2015,4,22,15,0,0.223384069,0.233424157,33.9
2015,4,22,15,30,0.17294022,0.182021253,33.54
2015,4,22,16,0,0.122496372,0.130618349,36.97
2015,4,22,16,30,0.078624333,0.080314355,36.28
2015,4,22,17,0,0.034752294,0.030010361,38.21
2015,4,22,17,30,0.018072087,0.015596879,37.34
2015,4,22,18,0,0.00139188,0.001183398,111.19
2015,4,22,18,30,0.00069594,0.000591699,157.4
2015,4,22,19,0,0,0,46.1
2015,4,22,19,30,0,0,34.56
2015,4,22,20,0,0,0,36.23
2015,4,22,20,30,0,0,34.84
2015,4,22,21,0,0,0,36.64
2015,4,22,21,30,0,0,32.88
2015,4,22,22,0,0,0,30.63
2015,4,22,22,30,0,0,35.13
2015,4,22,23,0,0,0,29.76
2015,4,22,23,30,0,0,30.28
2015,4,23,0,0,0,0,32.21
2015,4,23,0,30,0,0,27.2
2015,4,23,1,0,0,0,25.76
2015,4,23,1,30,0,0,25.49
2015,4,23,2,0,0,0,25.26
2015,4,23,2,30,0,0,23.28
2015,4,23,3,0,0,0,19.2
2015,4,23,3,30,0,0,18.9
2015,4,23,4,0,0,0,18.96
2015,4,23,4,30,0,0,19.17
2015,4,23,5,0,0,0,21.34
2015,4,23,5,30,0,0,24.82
2015,4,23,6,0,0,0,27.14
2015,4,23,6,30,0.0083357,0.011564285,39.66
2015,4,23,7,0,0.016671401,0.023128569,47.34
2015,4,23,7,30,0.05972957,0.073840134,43.92
2015,4,23,8,0,0.102787739,0.124551699,43.65
2015,4,23,8,30,0.149941036,0.1777733,42.43
2015,4,23,9,0,0.197094334,0.230994901,37.49
2015,4,23,9,30,0.232775247,0.266163124,35.51
2015,4,23,10,0,0.268456161,0.301331347,35.18
2015,4,23,10,30,0.282472488,0.309886296,35.35
2015,4,23,11,0,0.296488814,0.318441246,41.29
2015,4,23,11,30,0.295036368,0.317800385,39.63
2015,4,23,12,0,0.293583922,0.317159524,38.63
2015,4,23,12,30,0.280046611,0.30435704,40.28
2015,4,23,13,0,0.2665093,0.291554557,41.91
2015,4,23,13,30,0.259305549,0.29112275,40.31
2015,4,23,14,0,0.252101798,0.290690943,40.99
2015,4,23,14,30,0.220649581,0.256941184,46.2
2015,4,23,15,0,0.189197364,0.223191425,40.22
2015,4,23,15,30,0.150840418,0.175872694,36.16
2015,4,23,16,0,0.112483472,0.128553963,41.97
2015,4,23,16,30,0.072978368,0.079456433,34.19
2015,4,23,17,0,0.033473264,0.030358904,38.43
2015,4,23,17,30,0.017306628,0.015642008,39.17
2015,4,23,18,0,0.001139992,0.000925113,47.75
2015,4,23,18,30,0.000569996,0.000462556,48.37
2015,4,23,19,0,0,0,46.65
2015,4,23,19,30,0,0,40.2
2015,4,23,20,0,0,0,41.31
2015,4,23,20,30,0,0,43.23
2015,4,23,21,0,0,0,38.36
2015,4,23,21,30,0,0,34.36
2015,4,23,22,0,0,0,32.67
2015,4,23,22,30,0,0,38.39
2015,4,23,23,0,0,0,35.47
2015,4,23,23,30,0,0,39.47
2015,4,24,0,0,0,0,36.11
2015,4,24,0,30,0,0,34.51
2015,4,24,1,0,0,0,36.14
2015,4,24,1,30,0,0,34.93
2015,4,24,2,0,0,0,31.45
2015,4,24,2,30,0,0,26.26
2015,4,24,3,0,0,0,26.03
2015,4,24,3,30,0,0,27.06
2015,4,24,4,0,0,0,26.4
2015,4,24,4,30,0,0,26.68
2015,4,24,5,0,0,0,26.22
2015,4,24,5,30,0,0,27.99
2015,4,24,6,0,0,0,36.8
2015,4,24,6,30,0.005441732,0.005820708,38.26
2015,4,24,7,0,0.010883464,0.011641415,96.68
2015,4,24,7,30,0.032768452,0.035679547,45.27
2015,4,24,8,0,0.054653441,0.05971768,42.47
2015,4,24,8,30,0.068658402,0.073769488,42.47
2015,4,24,9,0,0.082663362,0.087821297,42.23
2015,4,24,9,30,0.135439051,0.144394467,41.19
2015,4,24,10,0,0.188214739,0.200967638,42.97
2015,4,24,10,30,0.22575193,0.241751802,38.14
2015,4,24,11,0,0.263289121,0.282535967,36.89
2015,4,24,11,30,0.2948701,0.31808981,34.6
2015,4,24,12,0,0.326451079,0.353643654,35.01
2015,4,24,12,30,0.32388042,0.352929872,35.02
2015,4,24,13,0,0.321309761,0.35221609,35.58
2015,4,24,13,30,0.30222603,0.331823282,33.91
2015,4,24,14,0,0.2831423,0.311430475,34.02
2015,4,24,14,30,0.247815679,0.275266983,34.32
2015,4,24,15,0,0.212489059,0.239103492,34.93
2015,4,24,15,30,0.163520714,0.186675681,35.02
2015,4,24,16,0,0.11455237,0.134247871,31.53
2015,4,24,16,30,0.072976907,0.082864651,34.38
2015,4,24,17,0,0.031401445,0.031481431,33.33
2015,4,24,17,30,0.016216366,0.01616153,36.71
2015,4,24,18,0,0.001031287,0.000841629,42.83
2015,4,24,18,30,0.000515643,0.000420815,45.22
2015,4,24,19,0,0,0,41.65
2015,4,24,19,30,0,0,33.32
2015,4,24,20,0,0,0,38.87
2015,4,24,20,30,0,0,35.13
2015,4,24,21,0,0,0,35.26
2015,4,24,21,30,0,0,33.68
2015,4,24,22,0,0,0,30.31
2015,4,24,22,30,0,0,37.09
2015,4,24,23,0,0,0,33.84
2015,4,24,23,30,0,0,42.05
2015,4,25,0,0,0,0,39.61
2015,4,25,0,30,0,0,33.23
2015,4,25,1,0,0,0,27.5
2015,4,25,1,30,0,0,26.12
2015,4,25,2,0,0,0,23.62
2015,4,25,2,30,0,0,21.37
2015,4,25,3,0,0,0,18.91
2015,4,25,3,30,0,0,18.96
2015,4,25,4,0,0,0,18.91
2015,4,25,4,30,0,0,18.94
2015,4,25,5,0,0,0,18.96
2015,4,25,5,30,0,0,18.96
2015,4,25,6,0,0,0,18.96
2015,4,25,6,30,0.007888035,0.011368141,18.96
2015,4,25,7,0,0.01577607,0.022736282,18.96
2015,4,25,7,30,0.058380469,0.072759686,22.11
2015,4,25,8,0,0.100984868,0.122783089,25.74
2015,4,25,8,30,0.146982151,0.172052868,26.02
2015,4,25,9,0,0.192979435,0.221322647,28.83
2015,4,25,9,30,0.230067242,0.260004057,33.27
2015,4,25,10,0,0.26715505,0.298685467,28.59
2015,4,25,10,30,0.285887752,0.304810782,28.69
2015,4,25,11,0,0.304620454,0.310936097,25.73
2015,4,25,11,30,0.309469381,0.313286927,27.82
2015,4,25,12,0,0.314318308,0.315637757,29.42
2015,4,25,12,30,0.298226371,0.29767248,28.37
2015,4,25,13,0,0.282134434,0.279707204,28.09
2015,4,25,13,30,0.27141644,0.272801331,28.19
2015,4,25,14,0,0.260698445,0.265895459,28.03
2015,4,25,14,30,0.232024238,0.23889363,27.96
2015,4,25,15,0,0.203350031,0.211891802,25.8
2015,4,25,15,30,0.157340902,0.165168487,25.63
2015,4,25,16,0,0.111331774,0.118445172,27.45
2015,4,25,16,30,0.070984252,0.071671099,30.64
2015,4,25,17,0,0.030636731,0.024897027,29.7
2015,4,25,17,30,0.01568575,0.012808442,28.71
2015,4,25,18,0,0.000734768,0.000719858,36.61
2015,4,25,18,30,0.000367384,0.000359929,36.41
2015,4,25,19,0,0,0,33.23
2015,4,25,19,30,0,0,30.74
2015,4,25,20,0,0,0,32.36
2015,4,25,20,30,0,0,31.33
2015,4,25,21,0,0,0,30.97
2015,4,25,21,30,0,0,28.7
2015,4,25,22,0,0,0,28.49
2015,4,25,22,30,0,0,30.24
2015,4,25,23,0,0,0,30.4
2015,4,25,23,30,0,0,31.3
2015,4,26,0,0,0,0,32.95
2015,4,26,0,30,0,0,27.65
2015,4,26,1,0,0,0,26.14
2015,4,26,1,30,0,0,26
2015,4,26,2,0,0,0,24.43
2015,4,26,2,30,0,0,20.02
2015,4,26,3,0,0,0,18.96
2015,4,26,3,30,0,0,18.96
2015,4,26,4,0,0,0,18.96
2015,4,26,4,30,0,0,18.96
2015,4,26,5,0,0,0,18.96
2015,4,26,5,30,0,0,20
2015,4,26,6,0,0,0,19.57
2015,4,26,6,30,0.008040262,0.010494127,19.86
2015,4,26,7,0,0.016080524,0.020988253,24.44
2015,4,26,7,30,0.060310801,0.072973215,26.71
2015,4,26,8,0,0.104541079,0.124958176,28.37
2015,4,26,8,30,0.153781546,0.178807668,32.16
2015,4,26,9,0,0.203022014,0.232657159,33.79
2015,4,26,9,30,0.244907037,0.274834615,33.53
2015,4,26,10,0,0.28679206,0.31701207,30.02
2015,4,26,10,30,0.308715847,0.338255744,28.18
2015,4,26,11,0,0.330639635,0.359499418,28.78
2015,4,26,11,30,0.339953469,0.372415653,28.43
2015,4,26,12,0,0.349267304,0.385331889,28.35
2015,4,26,12,30,0.342980549,0.373259443,28.18
2015,4,26,13,0,0.336693795,0.361186997,28.29
2015,4,26,13,30,0.319239527,0.347104045,27.99
2015,4,26,14,0,0.30178526,0.333021093,27.98
2015,4,26,14,30,0.263301905,0.288550624,28.02
2015,4,26,15,0,0.224818549,0.244080154,28.18
2015,4,26,15,30,0.173301744,0.188705943,29.55
2015,4,26,16,0,0.121784939,0.133331733,33.72
2015,4,26,16,30,0.077333387,0.081171175,32.85
2015,4,26,17,0,0.032881836,0.029010617,38.71
2015,4,26,17,30,0.0168816,0.014835987,40.25
2015,4,26,18,0,0.000881365,0.000661358,43.1
2015,4,26,18,30,0.000440682,0.000330679,48.17
2015,4,26,19,0,0,0,41.9
2015,4,26,19,30,0,0,38.34
2015,4,26,20,0,0,0,39.02
2015,4,26,20,30,0,0,37.66
2015,4,26,21,0,0,0,35.01
2015,4,26,21,30,0,0,39.87
2015,4,26,22,0,0,0,33.72
2015,4,26,22,30,0,0,34.98
2015,4,26,23,0,0,0,34.66
2015,4,26,23,30,0,0,39.03
2015,4,27,0,0,0,0,33.19
2015,4,27,0,30,0,0,31.41
2015,4,27,1,0,0,0,29.18
2015,4,27,1,30,0,0,26.91
2015,4,27,2,0,0,0,24.99
2015,4,27,2,30,0,0,24.32
2015,4,27,3,0,0,0,23.32
2015,4,27,3,30,0,0,26.43
2015,4,27,4,0,0,0,24.19
2015,4,27,4,30,0,0,24.91
2015,4,27,5,0,0,0,25.54
2015,4,27,5,30,0,0,24.87
2015,4,27,6,0,0,0,33.67
2015,4,27,6,30,0.007578534,0.010421135,41.37
2015,4,27,7,0,0.015157068,0.020842271,44.43
2015,4,27,7,30,0.056101484,0.070041216,44.31
2015,4,27,8,0,0.0970459,0.119240162,45.54
2015,4,27,8,30,0.144144848,0.171085358,42.46
2015,4,27,9,0,0.191243796,0.222930554,39.16
2015,4,27,9,30,0.230701374,0.261867485,37.59
2015,4,27,10,0,0.270158953,0.300804416,34.7
2015,4,27,10,30,0.291133756,0.321318612,35.34
2015,4,27,11,0,0.31210856,0.341832809,34.68
2015,4,27,11,30,0.319554759,0.35212508,34.3
2015,4,27,12,0,0.327000958,0.362417351,35.01
2015,4,27,12,30,0.313619682,0.353838715,37.36
2015,4,27,13,0,0.300238407,0.345260079,38.74
2015,4,27,13,30,0.274959079,0.312327187,39.44
2015,4,27,14,0,0.249679751,0.279394296,41.03
2015,4,27,14,30,0.218431947,0.246212182,41.11
2015,4,27,15,0,0.187184143,0.213030069,38.09
2015,4,27,15,30,0.143929053,0.164737921,39.84
2015,4,27,16,0,0.100673963,0.116445773,39.94
2015,4,27,16,30,0.065062243,0.072137545,41.84
2015,4,27,17,0,0.029450524,0.027829318,41.56
2015,4,27,17,30,0.015149177,0.014306074,84.69
2015,4,27,18,0,0.00084783,0.000782831,181.57
2015,4,27,18,30,0.000423915,0.000391415,198.06
2015,4,27,19,0,0,0,126.94
2015,4,27,19,30,0,0,67.77
2015,4,27,20,0,0,0,72.73
2015,4,27,20,30,0,0,81.09
2015,4,27,21,0,0,0,81.58
2015,4,27,21,30,0,0,44.93
2015,4,27,22,0,0,0,36.6
2015,4,27,22,30,0,0,45.34
2015,4,27,23,0,0,0,44.85
2015,4,27,23,30,0,0,43.54
2015,4,28,0,0,0,0,97.26
2015,4,28,0,30,0,0,44.15
2015,4,28,1,0,0,0,45.37
2015,4,28,1,30,0,0,40.92
2015,4,28,2,0,0,0,35.81
2015,4,28,2,30,0,0,29.66
2015,4,28,3,0,0,0,26.22
2015,4,28,3,30,0,0,25.85
2015,4,28,4,0,0,0,25.7
2015,4,28,4,30,0,0,27.24
2015,4,28,5,0,0,0,29.48
2015,4,28,5,30,0,0,34.05
2015,4,28,6,0,0,0,40.09
2015,4,28,6,30,0.00621484,0.00825764,44.63
2015,4,28,7,0,0.012429679,0.01651528,66.69
2015,4,28,7,30,0.052881383,0.064502784,46.17
2015,4,28,8,0,0.093333087,0.112490289,63.89
2015,4,28,8,30,0.139989587,0.163426048,43.8
2015,4,28,9,0,0.186646088,0.214361807,62.24
2015,4,28,9,30,0.227922545,0.258979153,44.62
2015,4,28,10,0,0.269199001,0.303596499,40.68
2015,4,28,10,30,0.28325787,0.314951037,43.34
2015,4,28,11,0,0.297316739,0.326305575,42.73
2015,4,28,11,30,0.283641328,0.311197856,40.46
2015,4,28,12,0,0.269965918,0.296090136,40.84
2015,4,28,12,30,0.268211341,0.296671758,42.99
2015,4,28,13,0,0.266456765,0.297253381,42.26
2015,4,28,13,30,0.255004931,0.283295329,43.48
2015,4,28,14,0,0.243553098,0.269337278,43.44
2015,4,28,14,30,0.207553665,0.236834941,43.39
2015,4,28,15,0,0.171554233,0.204332605,43.26
2015,4,28,15,30,0.131055808,0.158439186,42.2
2015,4,28,16,0,0.090557384,0.112545767,41.8
2015,4,28,16,30,0.058327254,0.068955536,41.73
2015,4,28,17,0,0.026097125,0.025365305,43.44
2015,4,28,17,30,0.013360218,0.013082319,45.92
2015,4,28,18,0,0.000623311,0.000799334,163.16
2015,4,28,18,30,0.000311656,0.000399667,55.32
2015,4,28,19,0,0,0,48.75
2015,4,28,19,30,0,0,43.1
2015,4,28,20,0,0,0,54.14
2015,4,28,20,30,0,0,49.86
2015,4,28,21,0,0,0,46.57
2015,4,28,21,30,0,0,47.98
2015,4,28,22,0,0,0,39.83
2015,4,28,22,30,0,0,44.88
2015,4,28,23,0,0,0,40.47
2015,4,28,23,30,0,0,40.91
2015,4,29,0,0,0,0,41.4
2015,4,29,0,30,0,0,37.84
2015,4,29,1,0,0,0,37.6
2015,4,29,1,30,0,0,33.52
2015,4,29,2,0,0,0,30.56
2015,4,29,2,30,0,0,28.74
2015,4,29,3,0,0,0,27.59
2015,4,29,3,30,0,0,28.02
2015,4,29,4,0,0,0,26.35
2015,4,29,4,30,0,0,28.28
2015,4,29,5,0,0,0,28.63
2015,4,29,5,30,0,0,32.95
2015,4,29,6,0,0,0,37.42
2015,4,29,6,30,0.002994803,0.003293501,40.57
2015,4,29,7,0,0.005989606,0.006587001,86.84
2015,4,29,7,30,0.023428126,0.027286131,43.89
2015,4,29,8,0,0.040866646,0.047985261,44.74
2015,4,29,8,30,0.068905245,0.081346499,44.04
2015,4,29,9,0,0.096943845,0.114707736,40.87
2015,4,29,9,30,0.145737506,0.159890109,39.43
2015,4,29,10,0,0.194531168,0.205072482,35.96
2015,4,29,10,30,0.197247061,0.208573031,39.74
2015,4,29,11,0,0.199962955,0.212073581,40.48
2015,4,29,11,30,0.213529633,0.223859649,40.2
2015,4,29,12,0,0.227096311,0.235645717,38.08
2015,4,29,12,30,0.2361473,0.249426157,36.38
2015,4,29,13,0,0.245198289,0.263206598,40.35
2015,4,29,13,30,0.207880439,0.224353795,41.02
2015,4,29,14,0,0.170562589,0.185500993,39.58
2015,4,29,14,30,0.16127657,0.173252723,38.31
2015,4,29,15,0,0.151990551,0.161004453,35.86
2015,4,29,15,30,0.120607787,0.127803068,39.63
2015,4,29,16,0,0.089225023,0.094601682,43.46
2015,4,29,16,30,0.060444349,0.062208293,40.34
2015,4,29,17,0,0.031663675,0.029814904,40.34
2015,4,29,17,30,0.016374231,0.01550988,41.23
2015,4,29,18,0,0.001084788,0.001204856,97.61
2015,4,29,18,30,0.000542394,0.000602428,51.14
2015,4,29,19,0,0,0,44.92
2015,4,29,19,30,0,0,42.42
2015,4,29,20,0,0,0,47.4
2015,4,29,20,30,0,0,44.5
2015,4,29,21,0,0,0,41.02
2015,4,29,21,30,0,0,41.66
2015,4,29,22,0,0,0,39.26
2015,4,29,22,30,0,0,43.06
2015,4,29,23,0,0,0,41.27
2015,4,29,23,30,0,0,40.18
2015,4,30,0,0,0,0,41.95
2015,4,30,0,30,0,0,40.41
2015,4,30,1,0,0,0,37.67
2015,4,30,1,30,0,0,33.75
2015,4,30,2,0,0,0,34.43
2015,4,30,2,30,0,0,30.56
2015,4,30,3,0,0,0,30.45
2015,4,30,3,30,0,0,26.52
2015,4,30,4,0,0,0,27.94
2015,4,30,4,30,0,0,28.15
2015,4,30,5,0,0,0,28.05
2015,4,30,5,30,0,0,30.64
2015,4,30,6,0,0,0,33.38
2015,4,30,6,30,0.000427577,0.00064763,40.28
2015,4,30,7,0,0.000855155,0.00129526,41.91
2015,4,30,7,30,0.004537123,0.004928215,46.05
2015,4,30,8,0,0.008219092,0.00856117,71.6
2015,4,30,8,30,0.010869888,0.011602975,98.94
2015,4,30,9,0,0.013520685,0.01464478,45.18
2015,4,30,9,30,0.015462477,0.016356552,58.58
2015,4,30,10,0,0.01740427,0.018068325,45.7
2015,4,30,10,30,0.023836389,0.024426416,41.41
2015,4,30,11,0,0.030268509,0.030784506,43.53
2015,4,30,11,30,0.041327617,0.042768393,40.3
2015,4,30,12,0,0.052386725,0.05475228,35.83
2015,4,30,12,30,0.04606512,0.047662548,40.05
2015,4,30,13,0,0.039743515,0.040572816,40.33
2015,4,30,13,30,0.036214398,0.037237802,39.62
2015,4,30,14,0,0.032685282,0.033902789,39.16
2015,4,30,14,30,0.026807094,0.02770749,38.38
2015,4,30,15,0,0.020928906,0.021512191,35.25
2015,4,30,15,30,0.016237702,0.016697061,32.57
2015,4,30,16,0,0.011546498,0.011881932,33.17
2015,4,30,16,30,0.007032171,0.007405041,36.23
2015,4,30,17,0,0.002517844,0.00292815,39.9
2015,4,30,17,30,0.001303725,0.001525084,40.71
2015,4,30,18,0,8.96E-05,0.00012202,49.62
2015,4,30,18,30,4.48E-05,6.10E-05,52.32
2015,4,30,19,0,0,0,44.39
2015,4,30,19,30,0,0,41.87
2015,4,30,20,0,0,0,42.76
2015,4,30,20,30,0,0,41.75
2015,4,30,21,0,0,0,38.02
2015,4,30,21,30,0,0,36
2015,4,30,22,0,0,0,32.62
2015,4,30,22,30,0,0,39.48
2015,4,30,23,0,0,0,32.77
2015,4,30,23,30,0,0,31.85
2015,5,1,0,0,0,0,35.25
2015,5,1,0,30,0,0,33.48
2015,5,1,1,0,0,0,31.93
2015,5,1,1,30,0,0,31.12
2015,5,1,2,0,0,0,29.95
2015,5,1,2,30,0,0,27.37
2015,5,1,3,0,0,0,27.9
2015,5,1,3,30,0,0,25.83
2015,5,1,4,0,0,0,26.02
2015,5,1,4,30,0,0,25.67
2015,5,1,5,0,0,0,25.56
2015,5,1,5,30,0,0,27.71
2015,5,1,6,0,0,0,29.44
2015,5,1,6,30,0.001227883,0.001409345,34.78
2015,5,1,7,0,0.002455765,0.002818691,39.13
2015,5,1,7,30,0.020176862,0.020042151,38.92
2015,5,1,8,0,0.037897958,0.037265611,42.29
2015,5,1,8,30,0.024702483,0.024777859,45.9
2015,5,1,9,0,0.011507008,0.012290107,1792.03
2015,5,1,9,30,0.021182722,0.02176099,183.68
2015,5,1,10,0,0.030858437,0.031231873,110.14
2015,5,1,10,30,0.037383221,0.038367295,-89.21
2015,5,1,11,0,0.043908006,0.045502717,17.32
2015,5,1,11,30,0.042943784,0.045182749,37.61
2015,5,1,12,0,0.041979562,0.044862781,39.15
2015,5,1,12,30,0.041290876,0.042689985,39.42
2015,5,1,13,0,0.04060219,0.04051719,37.49
